@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

adult,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2695,561,0,82.77027,17.22973,0,0.48939,0.178071,0.380332,48.700741,88.953847,2592.90042,4500.834489,-1907.934068,0.796345,1.38232,-0.585975,1188.812431,0.365114,149267.443816,0.92233,2280,0.470663,369,0.529337,415,0.07767,192,0.860702,0.92233,0.890451,0.495867,0.8863,0.962424,0.827703,0.376036,0.623964,0.172297,0.81808,0.827703,0.819718,0.495867,0.88627,0.901251,0.743572,0.827703,0.009,0.014,0,0,0,0,11403,4371311,490159,91.369779,59.981572,?
adult,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2735,521,0,83.998771,16.001229,0,0.52219,0.169851,0.366607,46.452576,85.743839,2592.90042,3612.472613,-1019.572192,0.796345,1.109482,-0.313136,1267.961545,0.389423,159205.41692,0.933657,2308,0.455357,357,0.544643,427,0.066343,164,0.866041,0.933657,0.898579,0.530567,0.896975,0.965783,0.839988,0.361688,0.638312,0.160012,0.83148,0.839988,0.831764,0.530567,0.896973,0.911102,0.759835,0.839988,0.008,0.011,0.015625,0,15.625,0,11403,4371311,490159,92.47543,60.810811,?
adult,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2730,526,0,83.845209,16.154791,0,0.508966,0.169523,0.367549,46.362951,85.964191,2592.90042,3524.561477,-931.661056,0.796345,1.082482,-0.286137,1259.825906,0.386924,158183.905024,0.940129,2324,0.482143,378,0.517857,406,0.059871,148,0.860104,0.940129,0.898338,0.52112,0.895959,0.964285,0.838452,0.380465,0.619535,0.161548,0.829463,0.838452,0.828158,0.52112,0.895946,0.910477,0.752607,0.838452,0.007,0.01,0.015625,0,15.625,0,11403,4371311,490159,92.137592,60.150491,?
adult,9,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2703,553,0,83.015971,16.984029,0,0.485074,0.17451,0.378427,47.708283,88.46973,2594.557004,3699.792961,-1105.235957,0.796854,1.1363,-0.339446,1220.313627,0.374789,153233.613269,0.934035,2308,0.496815,390,0.503185,395,0.065965,163,0.855448,0.934035,0.893016,0.496287,0.893393,0.964041,0.83016,0.39294,0.60706,0.16984,0.819872,0.83016,0.819535,0.496287,0.893387,0.907641,0.740626,0.83016,0.005,0.013,0,0.015625,0,15.625,11403,4371311,490159,91.093366,59.16769,?
adult,10,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2742,514,0,84.213759,15.786241,0,0.528385,0.168005,0.361885,45.947786,84.639428,2592.90042,3471.838374,-878.937953,0.796345,1.066289,-0.269944,1283.552138,0.394211,161162.973739,0.935275,2312,0.451531,354,0.548469,430,0.064725,160,0.867217,0.935275,0.899961,0.53696,0.895676,0.964594,0.842138,0.358393,0.641607,0.157862,0.833891,0.842138,0.833973,0.53696,0.895666,0.909861,0.762935,0.842138,0.006,0.01,0.015625,0,15.625,0,11403,4371311,490159,92.47543,60.918305,?
adult,10,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2702,554,0,82.985258,17.014742,0,0.487785,0.176724,0.381042,48.332413,89.119927,2592.90042,4299.525256,-1706.624836,0.796345,1.320493,-0.524148,1202.805105,0.369412,151024.365776,0.930421,2300,0.487245,382,0.512755,402,0.069579,172,0.857569,0.930421,0.892511,0.497248,0.889491,0.963073,0.829853,0.386677,0.613323,0.170147,0.819712,0.829853,0.820163,0.497248,0.889473,0.904324,0.742279,0.829853,0.006,0.01,0,0.015625,0,15.625,11403,4371311,490159,90.970516,59.367322,?
adult,10,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2718,538,0,83.476658,16.523342,0,0.508236,0.172768,0.369379,47.250394,86.392129,2592.90042,3455.494388,-862.593968,0.796345,1.06127,-0.264924,1239.102909,0.38056,155581.922809,0.928803,2296,0.461735,362,0.538265,422,0.071197,176,0.863807,0.928803,0.895127,0.515744,0.898605,0.967441,0.834767,0.367699,0.632301,0.165233,0.825734,0.834767,0.826643,0.515744,0.898602,0.910902,0.752918,0.834767,0.006,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.567568,61.148649,?
adult,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2686,570,0,82.493857,17.506143,0,0.466859,0.179482,0.3801,49.086607,88.899662,2592.90042,3663.343007,-1070.442587,0.796345,1.125105,-0.32876,1185.16364,0.363994,148809.301123,0.932039,2304,0.512755,402,0.487245,382,0.067961,168,0.851441,0.932039,0.889919,0.478459,0.885261,0.961356,0.824939,0.405655,0.594345,0.175061,0.813663,0.824939,0.81354,0.478459,0.885253,0.901509,0.731316,0.824939,0.005,0.009,0,0.015625,0,15.625,11403,4371311,490159,91.738329,60.764742,?
adult,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2706,550,0,83.108108,16.891892,0,0.489034,0.173378,0.377349,47.417356,88.256139,2592.90042,4279.306775,-1686.406354,0.796345,1.314283,-0.517938,1229.713064,0.377676,154402.932545,0.933252,2307,0.491071,385,0.508929,399,0.066748,165,0.856984,0.933252,0.893493,0.49958,0.890371,0.962401,0.831081,0.3889,0.6111,0.168919,0.820977,0.831081,0.820895,0.49958,0.89036,0.905091,0.742741,0.831081,0.005,0.009,0.015625,0,15.625,0,11403,4371311,490159,91.339066,59.474816,?
adult,10,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2747,509,0,84.367322,15.632678,0,0.532751,0.164704,0.357396,45.045043,83.589599,2592.90042,3002.563998,-409.663577,0.796345,0.922163,-0.125818,1304.703655,0.400708,163818.76095,0.936489,2315,0.44898,352,0.55102,432,0.063511,157,0.868016,0.936489,0.900953,0.541497,0.903947,0.96734,0.843673,0.356164,0.643836,0.156327,0.835614,0.843673,0.835538,0.541497,0.903943,0.91519,0.765116,0.843673,0.008,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,93.488943,61.363636,?
adult,10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2722,534,0,83.599509,16.400491,0,0.50198,0.17363,0.37072,47.486179,86.705848,2592.90042,3394.272196,-801.371776,0.796345,1.042467,-0.246122,1232.058307,0.378396,154697.401577,0.938107,2319,0.485969,381,0.514031,403,0.061893,153,0.858889,0.938107,0.896752,0.513728,0.895098,0.965545,0.835995,0.383858,0.616142,0.164005,0.826607,0.835995,0.825657,0.513728,0.895093,0.908985,0.749122,0.835995,0.005,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.506143,61.486486,?
adult,10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2703,553,0,83.015971,16.984029,0,0.487481,0.174106,0.376583,47.616224,88.077179,2592.90042,5340.28171,-2747.381289,0.796345,1.640136,-0.84379,1224.350924,0.376029,153729.661622,0.931634,2303,0.489796,384,0.510204,400,0.068366,169,0.85709,0.931634,0.892809,0.497457,0.891086,0.963809,0.83016,0.388321,0.611679,0.16984,0.819984,0.83016,0.820204,0.497457,0.891046,0.902826,0.742044,0.83016,0.006,0.009,0,0.015625,0,15.625,11403,4371311,490159,91.185504,59.58231,?
adult,10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2727,529,0,83.753071,16.246929,0,0.512535,0.1723,0.370323,47.122315,86.61297,2592.90042,4154.158079,-1561.257658,0.796345,1.275847,-0.479502,1244.520614,0.382224,156262.170539,0.934061,2309,0.466837,366,0.533163,418,0.065939,163,0.863178,0.934061,0.897222,0.521745,0.89244,0.96394,0.837531,0.370306,0.629694,0.162469,0.82857,0.837531,0.828654,0.521745,0.892427,0.906262,0.754838,0.837531,0.006,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.414005,61.194717,?
adult,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2672,584,0,82.063882,17.936118,0,0.458557,0.18619,0.38968,50.901554,91.100561,2594.557004,3758.926294,-1164.369291,0.796854,1.154461,-0.357607,1126.064987,0.345843,141398.90176,0.925941,2288,0.510828,401,0.489172,384,0.074059,183,0.850874,0.925941,0.886822,0.468221,0.872785,0.956654,0.820639,0.405526,0.594474,0.179361,0.809014,0.820639,0.809967,0.468221,0.872785,0.893318,0.727435,0.820639,0.005,0.008,0,0.015625,0,15.625,11403,4371311,490159,90.724816,60.488329,?
adult,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2683,573,0,82.40172,17.59828,0,0.468945,0.182694,0.38329,49.965106,89.645736,2592.90042,3567.256631,-974.35621,0.796345,1.095595,-0.299249,1155.531145,0.354893,145088.641217,0.927589,2293,0.502551,394,0.497449,390,0.072411,179,0.853368,0.927589,0.888932,0.478542,0.884492,0.961458,0.824017,0.398979,0.601021,0.175983,0.812927,0.824017,0.813702,0.478542,0.88449,0.900049,0.732714,0.824017,0.008,0.011,0,0.015625,0,15.625,11403,4371311,490159,91.216216,60.580467,?
adult,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2711,545,0,83.261671,16.738329,0,0.482463,0.173188,0.374328,47.365158,87.549611,2592.90042,3605.832264,-1012.931844,0.796345,1.107442,-0.311097,1230.225809,0.377833,154467.312942,0.943366,2332,0.516582,405,0.483418,379,0.056634,140,0.852028,0.943366,0.895373,0.498505,0.894484,0.964829,0.832617,0.405833,0.594167,0.167383,0.822705,0.832617,0.819853,0.498505,0.894474,0.908364,0.738554,0.832617,0.016,0.01,0,0,0,0,11403,4371311,490159,91.953317,60.150491,?
adult,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2763,493,0,84.858722,15.141278,0,0.552127,0.16234,0.355932,44.398467,83.247038,2592.90042,3279.987224,-687.086804,0.796345,1.007367,-0.211022,1330.407947,0.408602,167046.195266,0.935275,2312,0.424745,333,0.575255,451,0.064725,160,0.874102,0.935275,0.903654,0.559075,0.899193,0.965501,0.848587,0.338057,0.661943,0.151413,0.841363,0.848587,0.841758,0.559075,0.899181,0.911876,0.775125,0.848587,0.007,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,93.151106,61.194717,?
adult,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2716,540,0,83.415233,16.584767,0,0.516937,0.176806,0.368668,48.354642,86.225896,2592.90042,4036.962063,-1444.061642,0.796345,1.239853,-0.443508,1206.016334,0.370398,151427.568131,0.919094,2272,0.433673,340,0.566327,444,0.080906,200,0.869832,0.919094,0.893784,0.52104,0.888456,0.962628,0.834152,0.348732,0.651268,0.165848,0.826396,0.834152,0.828306,0.52104,0.888446,0.901133,0.757817,0.834152,0.007,0.01,0,0.015625,0,15.625,11403,4371311,490159,93.120393,62.807125,?
adult,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2740,516,0,84.152334,15.847666,0,0.518301,0.168128,0.364362,45.981401,85.218845,2592.90042,3540.268019,-947.367599,0.796345,1.087306,-0.290961,1276.6417,0.392089,160295.298299,0.942152,2329,0.475765,373,0.524235,411,0.057848,143,0.861954,0.942152,0.900271,0.530678,0.90004,0.967297,0.841523,0.375137,0.624863,0.158477,0.833041,0.841523,0.831425,0.530678,0.900033,0.912922,0.75731,0.841523,0.006,0.011,0,0.015625,0,15.625,11403,4371311,490159,92.506143,60.841523,?
adult,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2700,556,0,82.923833,17.076167,0,0.483957,0.177752,0.379958,48.613574,88.866499,2592.90042,5075.682926,-2482.782505,0.796345,1.558871,-0.762525,1194.50078,0.366861,149981.673639,0.931634,2303,0.493622,387,0.506378,397,0.068366,169,0.856134,0.931634,0.89229,0.494178,0.886416,0.961495,0.829238,0.391226,0.608774,0.170762,0.818879,0.829238,0.819057,0.494178,0.88638,0.900577,0.740219,0.829238,0.007,0.01,0.015625,0,15.625,0,11403,4371311,490159,91.492629,60.135135,?
adult,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2679,577,0,82.27887,17.72113,0,0.452075,0.178486,0.38247,48.814196,89.454002,2592.90042,4282.044384,-1689.143963,0.796345,1.315124,-0.518779,1184.120413,0.363673,148678.313441,0.936893,2316,0.53699,421,0.46301,363,0.063107,156,0.846182,0.936893,0.88923,0.467107,0.891465,0.9642,0.822789,0.422885,0.577115,0.177211,0.810844,0.822789,0.809276,0.467107,0.89144,0.906474,0.723203,0.822789,0.006,0.01,0.015625,0,15.625,0,11403,4371311,490159,91.216216,59.781941,?
adult,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2736,520,0,84.029484,15.970516,0,0.516905,0.167001,0.361708,45.673114,84.597949,2592.90042,3843.721019,-1250.820599,0.796345,1.180504,-0.384159,1286.669687,0.395169,161554.413567,0.93932,2322,0.471939,370,0.528061,414,0.06068,150,0.862556,0.93932,0.899303,0.528052,0.898291,0.965423,0.840295,0.372913,0.627087,0.159705,0.831612,0.840295,0.830664,0.528052,0.898281,0.910035,0.756773,0.840295,0.006,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.96683,60.902948,?
adult,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2726,530,0,83.722359,16.277641,0,0.518741,0.174034,0.369538,47.596672,86.429236,2592.90042,3105.744197,-512.843776,0.796345,0.953853,-0.157507,1231.234561,0.378143,154593.971974,0.927589,2293,0.447704,351,0.552296,433,0.072411,179,0.867247,0.927589,0.896403,0.525186,0.89032,0.963643,0.837224,0.357339,0.642661,0.162776,0.828786,0.837224,0.829932,0.525186,0.890318,0.90709,0.758374,0.837224,0.004,0.011,0,0.015625,0,15.625,11403,4371311,490159,92.47543,61.640049,?
adult,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2726,530,0,83.722359,16.277641,0,0.524598,0.173452,0.366503,47.419072,85.682303,2594.557004,3819.279111,-1224.722107,0.796854,1.172997,-0.376143,1237.415845,0.380042,155381.122399,0.922703,2280,0.431847,339,0.568153,446,0.077297,191,0.870561,0.922703,0.895874,0.529283,0.888603,0.960877,0.837224,0.346367,0.653633,0.162776,0.829478,0.837224,0.831119,0.529283,0.88859,0.904115,0.76158,0.837224,0.006,0.012,0,0.015625,0,15.625,11403,4371311,490159,93.089681,62.177518,?
adult,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2697,559,0,82.831695,17.168305,0,0.481422,0.181103,0.380303,49.530078,88.947117,2592.90042,3137.372137,-544.471717,0.796345,0.963566,-0.167221,1167.110156,0.358449,146542.503375,0.930825,2301,0.494898,388,0.505102,396,0.069175,171,0.855708,0.930825,0.891688,0.491484,0.884025,0.960796,0.828317,0.39239,0.60761,0.171683,0.817834,0.828317,0.818138,0.491484,0.884025,0.900613,0.73896,0.828317,0.005,0.013,0.015625,0,15.625,0,11403,4371311,490159,91.615479,60.97973,?
adult,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2702,554,0,82.985258,17.014742,0,0.490715,0.179416,0.379249,49.068571,88.700533,2592.90042,4268.072427,-1675.172007,0.796345,1.310833,-0.514488,1181.180639,0.36277,148309.195036,0.927994,2294,0.479592,376,0.520408,408,0.072006,178,0.859176,0.927994,0.89226,0.499051,0.88526,0.959328,0.829853,0.381451,0.618549,0.170147,0.819945,0.829853,0.820833,0.499051,0.88525,0.900097,0.74394,0.829853,0.006,0.01,0,0.015625,0,15.625,11403,4371311,490159,91.431204,60.810811,?
adult,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2720,536,0,83.538084,16.461916,0,0.501561,0.170375,0.367564,46.595853,85.967681,2592.90042,3545.890145,-952.989724,0.796345,1.089033,-0.292687,1259.370435,0.386785,158126.715919,0.936489,2315,0.483418,379,0.516582,405,0.063511,157,0.859317,0.936489,0.896245,0.512603,0.893491,0.964412,0.835381,0.382311,0.617689,0.164619,0.825926,0.835381,0.825342,0.512603,0.89348,0.908105,0.749014,0.835381,0.006,0.011,0,0.015625,0,15.625,11403,4371311,490159,92.690418,61.194717,?
adult,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2721,535,0,83.568796,16.431204,0,0.519851,0.175417,0.371119,47.974981,86.799113,2592.90042,3795.754977,-1202.854557,0.796345,1.165772,-0.369427,1223.530371,0.375777,153626.632893,0.921521,2278,0.434949,341,0.565051,443,0.078479,194,0.869798,0.921521,0.894913,0.524435,0.886986,0.961106,0.835688,0.349116,0.650884,0.164312,0.827816,0.835688,0.829561,0.524435,0.886973,0.903127,0.759209,0.835688,0.006,0.011,0.015625,0,15.625,0,11403,4371311,490159,92.628993,61.824324,?
adult,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2749,507,0,84.428747,15.571253,0,0.531465,0.165578,0.361372,45.283971,84.519356,2592.90042,3404.033422,-811.133002,0.796345,1.045465,-0.249119,1294.723504,0.397642,162565.651894,0.939725,2323,0.456633,358,0.543367,426,0.060275,149,0.866468,0.939725,0.901611,0.541664,0.901409,0.967588,0.844287,0.361195,0.638805,0.155713,0.836225,0.844287,0.835472,0.541664,0.901397,0.913951,0.764271,0.844287,0.006,0.013,0,0.015625,0,15.625,11403,4371311,490159,92.72113,60.396192,?
adult,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 80.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1447,29304,3256,2728,528,0,83.783784,16.216216,0,0.508526,0.170074,0.367981,46.513581,86.065169,2592.90042,3224.503516,-631.603095,0.796345,0.990327,-0.193981,1260.489107,0.387128,158267.176582,0.938511,2320,0.479592,376,0.520408,408,0.061489,152,0.860534,0.938511,0.897833,0.519954,0.896329,0.965106,0.837838,0.378918,0.621082,0.162162,0.828759,0.837838,0.827839,0.519954,0.896327,0.91058,0.752488,0.837838,0.006,0.01,0.015625,0,15.625,0,11403,4371311,490159,92.076167,60.488329,?
